"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"2a","บ้านเต็งหนาม","Ban Teng Nam","393.75","","","th210320",""
"2b","บ้านตูม","Ban Tum","400.00","","","th238645",""
"2c","แควน้อย","Khwae Noi","405.31","","","th210320",""
"2d","พรหมพิราม","Phrom Phiram","414.50","","","th210320",""
"2e","หนองตม","Nong Tom","423.20","","","th210320",""
"2f","บ้านบุ่ง","Ban Bung","432.75","","","th210320",""
"2g","บ้านโคน","Ban Khon","437.41","","","th210320",""
"2h","พิชัย","Phichai","447.55","","","th238634",""
"2i","ไร่อ้อย","Rai Oi","453.98","","","th210320",""
"2j","ชุมทางบ้านดารา","Ban Dara Junction","458.31","","","th237392",""
"2k","ท่าสัก","Tha Sak","461.80","","","th210320",""
"2l","ตรอน","Tron","469.86","","","th210320",""
"2m","วังพี้","Wang Kaphi","476.82","","","th210320",""
"2n","อุตรดิตถ์","Uttaradit","485.17","","","th237394",""
"2o","ศิลาอาสน์","Sila At","487.52","","","th238565",""
"2p","ท่าเสา","Tha Sao","489.35","","","th275404",""
"2q","บ้านด่าน","Ban Dan","497.56","","","th1115281",""
"2r","ปางต้นผึ้ง","Pang Ton Phueng","509.36","","","th238556",""
"2s","เขาพลึง","Khao Phlung","517.02","","","th238559",""
"2t","ห้วยไร่","Huai Rai","521.48","","","th238553",""
"2u","ไร่เกล็ดดาว","Rai Kled Dao","525.60","","","th210320",""
"2v","แม่พวก","Mae Phuak","528.22","","","th210320",""
"2w","เด่นชัย","Den Chai","533.94","","","th238541",""
"2x","ปากปาน","Pak Pan","538.43","","","th238536",""
"2y","แก่งหลวง","Kaeng Luang","546.94","","","th210320",""
"2z","ห้วยแม่ต้า","Huai Mae Ta","554.42","","","th238530",""
"30","บ้านปิน","Ban Pin","563.86","","","th238423",""
"31","ผาคัน","Pha Khan","578.46","","","th238422",""
"32","ผาคอ","Pha Kho","581.22","","","th238421",""
"33","ปางป๋วย","Pang Puai","591.07","","","th238418",""
"34","แม่จาง","Mae Chang","600.33","","","th238418",""
"35","แม่เมาะ","Mae Mo","609.16","","","th238415",""
"36","ห้วยรากไม้","Huai Rak Mai","614.15","","","th238414",""
"37","ศาลาผาลาด","Sala Pha Lat","622.20","","","th210320",""
"38","แม่ทะ","Mae Tha","628.45","","","th238412",""
"39","หนองวัวเฒ่า","Nong Wua Thao","637.41","","","th210320",""
"3a","นครลำปาง","Nakhon Lampang","642.29","","","th198620",""
"3b","ห้างฉัตร","Hang Chat","654.85","","","th234938",""
"3c","ปางม่วง","Pang Muang","660.98","","","th210320",""
"3d","ห้วยเรียน","Huai Rian","665.09","","","th274949",""
"3e","แม่ตานน้อย","Mae Tan Noi","671.80","","","th210320",""
"3f","ขุนตาน","Khun Tan","683.14","","","th234933",""
"3g","ทาชมภู","Tha Chomphu","691.89","","","th234931",""
"3h","ศาลาแม่ทา","Sala Mae Tha","700.68","","","th210320",""
"3i","หนองหล่ม","Nong Lom","713.01","","","th210320",""
"3j","ลำพูน","Lamphun","729.21","","","th107197",""
"3k","ป่าเส้า","Pa Sao","734.64","","","th210320",""
"3l","สารภี","Saraphi","742.78","","","th210320",""
"3m","เชียงใหม่","Chiang Mai","751.42","","","th216008",""
